ESP Time;Durchschnitt_L;Durchschnitt_R;Geschwindigkeit;Deichsel_Angle;Durchschnitt_L_SE;Durchschnitt_R_SE;Durchschnitt_L_SE2;Durchschnitt_R_SE2;Durchschnitt_L_Be_SE;Durchschnitt_R_Be_SE;Durchschnitt_L_Be_SE2;Durchschnitt_R_Be_SE2
4630;0.000000;0.000000;-0.500000;92.059998;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4734;0.000000;0.000000;0.750000;92.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4830;0.000000;0.000000;0.750000;91.900002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4938;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
5035;0.000000;0.000000;1.250000;92.039993;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
5136;0.000000;0.000000;1.250000;92.039993;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
5233;52.000000;50.000000;1.500000;91.980003;6.000000;5.000000;4.000000;4.000000;6.000000;5.000000;0.000000;0.000000
5333;52.000000;50.000000;1.500000;92.000000;6.000000;5.000000;4.000000;4.000000;6.000000;5.000000;4.000000;4.000000
5436;52.000000;50.000000;1.750000;92.059998;6.000000;5.000000;4.000000;4.000000;6.000000;5.000000;4.000000;4.000000
5532;52.000000;50.000000;1.750000;91.940002;6.000000;5.000000;4.000000;4.000000;6.000000;5.000000;4.000000;4.000000
5632;52.000000;50.000000;1.750000;92.000000;6.000000;5.000000;4.000000;4.000000;6.000000;5.000000;4.000000;4.000000
5733;125.000000;124.000000;2.000000;91.900002;24.000000;23.000000;4.000000;4.000000;22.000000;22.000000;23.000000;23.000000
5832;125.000000;124.000000;2.000000;91.880005;24.000000;23.000000;24.000000;24.000000;22.000000;22.000000;23.000000;23.000000
5935;125.000000;124.000000;2.000000;91.940002;24.000000;23.000000;24.000000;24.000000;22.000000;22.000000;23.000000;23.000000
6032;134.000000;134.000000;2.250000;92.000000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
6128;140.000000;140.000000;2.250000;91.939995;28.000000;28.000000;28.000000;28.000000;26.000000;26.000000;26.000000;26.000000
6233;144.000000;142.000000;2.500000;91.900002;29.000000;30.000000;30.000000;30.000000;28.000000;27.000000;28.000000;27.000000
6335;151.000000;152.000000;2.500000;91.940002;29.000000;30.000000;30.000000;30.000000;30.000000;30.000000;30.000000;30.000000
6432;155.000000;156.000000;2.500000;91.940002;30.000000;31.000000;31.000000;31.000000;31.000000;31.000000;31.000000;30.000000
6532;162.000000;160.000000;2.750000;91.940002;34.000000;33.000000;34.000000;33.000000;31.000000;31.000000;31.000000;31.000000
6635;169.000000;167.000000;2.750000;91.940002;35.000000;35.000000;35.000000;34.000000;34.000000;33.000000;33.000000;33.000000
6733;170.000000;174.000000;3.250000;91.940002;37.000000;36.000000;37.000000;36.000000;34.000000;35.000000;34.000000;35.000000
6834;178.000000;174.000000;3.500000;91.839996;37.000000;36.000000;37.000000;36.000000;36.000000;35.000000;36.000000;35.000000
6934;186.000000;182.000000;3.500000;91.880005;39.000000;38.000000;39.000000;38.000000;38.000000;37.000000;38.000000;37.000000
7032;185.000000;184.000000;3.750000;91.880005;39.000000;39.000000;39.000000;39.000000;37.000000;37.000000;38.000000;37.000000
7134;186.000000;185.000000;3.750000;91.940002;40.000000;39.000000;39.000000;40.000000;37.000000;37.000000;38.000000;37.000000
7234;191.000000;188.000000;3.750000;91.880005;40.000000;40.000000;39.000000;40.000000;40.000000;38.000000;39.000000;38.000000
7336;190.000000;190.000000;4.000000;91.779999;40.000000;40.000000;40.000000;40.000000;39.000000;39.000000;39.000000;39.000000
7434;191.000000;188.000000;4.000000;91.900002;41.000000;40.000000;41.000000;40.000000;39.000000;38.000000;38.000000;38.000000
7533;192.000000;190.000000;4.000000;91.839996;41.000000;40.000000;41.000000;40.000000;39.000000;39.000000;39.000000;39.000000
7630;193.000000;190.000000;4.000000;91.779999;41.000000;40.000000;42.000000;40.000000;38.000000;39.000000;39.000000;39.000000
7730;192.000000;190.000000;4.000000;91.820007;41.000000;40.000000;41.000000;40.000000;38.000000;39.000000;39.000000;39.000000
7830;192.000000;188.000000;4.000000;91.839996;41.000000;40.000000;41.000000;40.000000;39.000000;38.000000;39.000000;38.000000
7930;191.000000;190.000000;4.000000;91.779999;40.000000;40.000000;40.000000;40.000000;39.000000;39.000000;40.000000;39.000000
8030;190.000000;192.000000;4.000000;91.720001;40.000000;41.000000;40.000000;41.000000;39.000000;39.000000;39.000000;39.000000
8136;188.000000;190.000000;4.000000;91.820007;40.000000;41.000000;40.000000;41.000000;38.000000;38.000000;38.000000;38.000000
8232;188.000000;188.000000;4.000000;91.760002;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
8330;188.000000;0.000000;0.000000;0.000000;0.000000;41.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
8435;188.000000;189.000000;4.000000;91.779999;40.000000;41.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
8535;188.000000;185.000000;4.000000;91.839996;40.000000;39.000000;40.000000;39.000000;38.000000;38.000000;38.000000;37.000000
8635;190.000000;187.000000;4.000000;91.779999;40.000000;39.000000;40.000000;39.000000;39.000000;39.000000;39.000000;38.000000
8735;188.000000;190.000000;4.000000;91.779999;40.000000;40.000000;40.000000;39.000000;38.000000;39.000000;38.000000;39.000000
8832;188.000000;188.000000;4.000000;91.839996;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
8933;188.000000;187.000000;4.000000;91.779999;40.000000;39.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
9037;190.000000;189.000000;4.000000;91.939995;40.000000;40.000000;40.000000;40.000000;39.000000;38.000000;39.000000;39.000000
9133;189.000000;188.000000;4.000000;91.820007;40.000000;40.000000;40.000000;40.000000;39.000000;38.000000;38.000000;38.000000
9233;190.000000;188.000000;4.000000;91.720001;40.000000;40.000000;40.000000;40.000000;39.000000;38.000000;39.000000;38.000000
9334;188.000000;188.000000;4.000000;91.779999;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
9435;188.000000;188.000000;4.000000;91.820007;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
9534;189.000000;189.000000;4.000000;91.839996;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
9635;189.000000;189.000000;4.000000;91.660004;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;39.000000;39.000000
9735;190.000000;190.000000;4.000000;91.599998;40.000000;40.000000;40.000000;40.000000;39.000000;39.000000;39.000000;39.000000
9833;192.000000;192.000000;4.250000;91.660004;40.000000;40.000000;40.000000;40.000000;40.000000;40.000000;40.000000;40.000000
9934;193.000000;192.000000;4.250000;91.760002;41.000000;41.000000;41.000000;41.000000;40.000000;39.000000;39.000000;39.000000
10034;188.000000;188.000000;4.250000;91.500000;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
10135;188.000000;188.000000;4.000000;91.779999;40.000000;40.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
10234;188.000000;186.000000;4.000000;91.720001;40.000000;39.000000;40.000000;40.000000;38.000000;38.000000;38.000000;38.000000
10333;184.000000;182.000000;4.000000;91.720001;40.000000;39.000000;40.000000;39.000000;36.000000;36.000000;36.000000;36.000000
10434;179.000000;178.000000;4.000000;91.660004;37.000000;37.000000;37.000000;37.000000;36.000000;36.000000;37.000000;36.000000
10535;180.000000;176.000000;4.000000;91.720001;38.000000;37.000000;38.000000;37.000000;36.000000;35.000000;36.000000;35.000000
10634;178.000000;172.000000;3.750000;91.599998;37.000000;36.000000;37.000000;36.000000;35.000000;34.000000;35.000000;34.000000
10735;176.000000;172.000000;3.750000;91.720001;36.000000;36.000000;35.000000;36.000000;35.000000;34.000000;35.000000;34.000000
10833;174.000000;173.000000;3.750000;91.599998;36.000000;36.000000;35.000000;36.000000;36.000000;35.000000;35.000000;34.000000
10930;172.000000;170.000000;3.750000;91.599998;36.000000;35.000000;36.000000;35.000000;34.000000;34.000000;34.000000;34.000000
11030;170.000000;170.000000;3.750000;91.540001;35.000000;35.000000;35.000000;35.000000;34.000000;34.000000;34.000000;34.000000
11130;168.000000;170.000000;3.750000;91.599998;35.000000;35.000000;35.000000;35.000000;33.000000;34.000000;33.000000;34.000000
11230;168.000000;169.000000;3.750000;91.720001;36.000000;35.000000;36.000000;35.000000;34.000000;33.000000;34.000000;34.000000
11330;172.000000;170.000000;3.500000;91.539993;36.000000;35.000000;36.000000;35.000000;34.000000;33.000000;34.000000;34.000000
11430;172.000000;173.000000;3.500000;91.599998;36.000000;37.000000;36.000000;36.000000;34.000000;34.000000;34.000000;34.000000
11530;173.000000;173.000000;3.500000;91.660004;36.000000;36.000000;36.000000;36.000000;35.000000;35.000000;34.000000;34.000000
11635;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;36.000000;35.000000;0.000000;0.000000;0.000000;35.000000
11736;173.000000;174.000000;3.750000;91.660004;36.000000;36.000000;36.000000;36.000000;34.000000;35.000000;35.000000;35.000000
11835;174.000000;173.000000;3.500000;91.660004;36.000000;35.000000;36.000000;36.000000;34.000000;35.000000;35.000000;35.000000
11937;174.000000;172.000000;3.500000;91.539993;36.000000;35.000000;36.000000;36.000000;35.000000;35.000000;35.000000;35.000000
12037;175.000000;173.000000;3.750000;91.660004;37.000000;36.000000;36.000000;36.000000;35.000000;34.000000;35.000000;35.000000
12138;172.000000;173.000000;3.750000;91.539993;36.000000;36.000000;36.000000;37.000000;34.000000;34.000000;34.000000;34.000000
12234;169.000000;172.000000;3.750000;91.539993;34.000000;35.000000;35.000000;35.000000;34.000000;34.000000;34.000000;33.000000
12333;167.000000;168.000000;3.500000;91.599998;34.000000;35.000000;35.000000;35.000000;33.000000;33.000000;33.000000;33.000000
12434;172.000000;170.000000;3.500000;91.199997;36.000000;35.000000;35.000000;35.000000;34.000000;34.000000;35.000000;33.000000
12533;170.000000;170.000000;3.500000;91.599998;34.000000;35.000000;35.000000;35.000000;34.000000;34.000000;35.000000;34.000000
12634;170.000000;169.000000;3.500000;91.660004;35.000000;35.000000;35.000000;34.000000;34.000000;34.000000;34.000000;34.000000
12735;171.000000;169.000000;3.500000;91.599998;36.000000;35.000000;35.000000;35.000000;34.000000;33.000000;34.000000;34.000000
12835;171.000000;168.000000;3.500000;91.540001;36.000000;35.000000;35.000000;35.000000;34.000000;33.000000;34.000000;33.000000
12935;165.000000;164.000000;3.500000;91.660004;34.000000;34.000000;35.000000;34.000000;32.000000;32.000000;32.000000;32.000000
13032;164.000000;162.000000;3.500000;91.660004;34.000000;33.000000;34.000000;33.000000;32.000000;32.000000;32.000000;32.000000
13136;162.000000;163.000000;3.500000;91.660004;33.000000;33.000000;33.000000;34.000000;32.000000;32.000000;32.000000;32.000000
13236;160.000000;162.000000;3.500000;91.660004;32.000000;33.000000;33.000000;34.000000;32.000000;32.000000;31.000000;32.000000
13332;159.000000;160.000000;3.250000;91.540001;32.000000;33.000000;33.000000;33.000000;31.000000;31.000000;31.000000;31.000000
13432;156.000000;158.000000;3.250000;91.539993;32.000000;32.000000;32.000000;32.000000;30.000000;31.000000;30.000000;31.000000
13533;156.000000;158.000000;3.250000;91.599998;32.000000;33.000000;32.000000;32.000000;30.000000;31.000000;30.000000;30.000000
13632;156.000000;154.000000;3.250000;91.360001;32.000000;31.000000;32.000000;31.000000;30.000000;30.000000;31.000000;30.000000
13732;157.000000;156.000000;3.250000;91.599998;32.000000;32.000000;32.000000;32.000000;30.000000;30.000000;31.000000;30.000000
13836;158.000000;158.000000;3.250000;91.540001;32.000000;32.000000;32.000000;32.000000;31.000000;31.000000;31.000000;31.000000
13933;160.000000;160.000000;3.250000;91.660004;32.000000;33.000000;32.000000;33.000000;32.000000;31.000000;32.000000;31.000000
14034;162.000000;160.000000;3.250000;91.660004;33.000000;32.000000;33.000000;33.000000;32.000000;31.000000;32.000000;32.000000
14135;163.000000;164.000000;3.250000;91.599998;34.000000;34.000000;33.000000;34.000000;32.000000;32.000000;32.000000;32.000000
14230;164.000000;162.000000;3.500000;91.599998;34.000000;33.000000;34.000000;33.000000;32.000000;32.000000;32.000000;32.000000
14330;164.000000;162.000000;3.500000;91.539993;34.000000;33.000000;34.000000;33.000000;32.000000;32.000000;32.000000;32.000000
14430;162.000000;162.000000;3.500000;91.540001;34.000000;33.000000;33.000000;33.000000;32.000000;32.000000;31.000000;32.000000
14530;161.000000;162.000000;3.250000;91.660004;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;31.000000;32.000000
14630;160.000000;159.000000;3.250000;91.599998;32.000000;32.000000;33.000000;32.000000;32.000000;32.000000;31.000000;31.000000
14732;161.000000;161.000000;3.250000;91.599998;33.000000;32.000000;33.000000;32.000000;32.000000;32.000000;31.000000;31.000000
14830;163.000000;162.000000;3.250000;91.539993;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;33.000000;31.000000
14935;166.000000;164.000000;3.250000;91.660004;34.000000;34.000000;35.000000;34.000000;32.000000;32.000000;33.000000;32.000000
15037;165.000000;165.000000;3.250000;91.540001;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;33.000000;32.000000
15130;165.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;33.000000;33.000000
15235;165.000000;163.000000;3.250000;91.720001;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;33.000000;33.000000
15333;162.000000;162.000000;3.250000;91.539993;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;32.000000;32.000000
15436;162.000000;162.000000;3.250000;91.419998;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;32.000000;32.000000
15533;164.000000;164.000000;3.500000;91.479996;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;32.000000;32.000000
15634;165.000000;164.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;32.000000;32.000000
15734;166.000000;166.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
15833;166.000000;166.000000;3.500000;91.720001;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
15934;166.000000;166.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
16035;166.000000;167.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;34.000000;34.000000;33.000000
16136;167.000000;167.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;34.000000;34.000000;33.000000
16234;169.000000;168.000000;3.500000;91.599998;36.000000;35.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
16333;169.000000;168.000000;3.500000;91.660004;36.000000;35.000000;35.000000;35.000000;33.000000;33.000000;33.000000;33.000000
16434;168.000000;168.000000;3.500000;91.660004;35.000000;35.000000;35.000000;35.000000;33.000000;33.000000;33.000000;33.000000
16534;164.000000;164.000000;3.500000;91.599998;34.000000;34.000000;34.000000;33.000000;32.000000;32.000000;32.000000;33.000000
16633;164.000000;164.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;32.000000;32.000000
16733;164.000000;164.000000;3.250000;91.660004;33.000000;33.000000;34.000000;33.000000;32.000000;32.000000;32.000000;32.000000
16833;164.000000;162.000000;3.250000;91.720001;33.000000;33.000000;34.000000;33.000000;33.000000;32.000000;32.000000;32.000000
16934;165.000000;162.000000;3.500000;91.660004;34.000000;33.000000;33.000000;33.000000;33.000000;32.000000;33.000000;32.000000
17033;166.000000;166.000000;3.500000;91.660004;34.000000;34.000000;34.000000;35.000000;33.000000;33.000000;33.000000;32.000000
17134;166.000000;166.000000;3.250000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
17235;166.000000;166.000000;3.250000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
17330;166.000000;165.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
17430;165.000000;164.000000;3.500000;91.779999;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;32.000000;32.000000
17530;165.000000;163.000000;3.500000;91.599998;34.000000;33.000000;34.000000;33.000000;33.000000;32.000000;32.000000;33.000000
17630;166.000000;164.000000;3.500000;91.779999;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
17730;165.000000;164.000000;3.250000;91.539993;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;33.000000;32.000000
17830;166.000000;166.000000;3.250000;91.720001;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;33.000000;33.000000
17930;166.000000;166.000000;3.500000;91.779999;34.000000;34.000000;35.000000;35.000000;32.000000;32.000000;33.000000;33.000000
18035;165.000000;0.000000;0.000000;0.000000;34.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
18137;164.000000;165.000000;3.250000;91.660004;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000;33.000000
18236;164.000000;166.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;32.000000;33.000000;32.000000;33.000000
18333;165.000000;166.000000;3.500000;91.720001;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;32.000000;33.000000
18434;166.000000;164.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
18534;166.000000;164.000000;3.500000;91.720001;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
18636;168.000000;165.000000;3.500000;91.720001;35.000000;34.000000;35.000000;35.000000;33.000000;32.000000;33.000000;32.000000
18734;170.000000;168.000000;3.250000;91.599998;35.000000;35.000000;35.000000;35.000000;34.000000;33.000000;34.000000;33.000000
18835;169.000000;168.000000;3.250000;91.779999;35.000000;35.000000;35.000000;35.000000;33.000000;33.000000;34.000000;33.000000
18933;166.000000;166.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
19035;166.000000;166.000000;3.500000;91.779999;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
19134;166.000000;166.000000;3.250000;91.539993;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
19234;164.000000;163.000000;3.250000;91.660004;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;32.000000;32.000000
19334;164.000000;164.000000;3.500000;91.720001;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000;32.000000
19434;164.000000;165.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;32.000000;33.000000;32.000000;32.000000
19534;164.000000;166.000000;3.500000;91.699997;34.000000;34.000000;34.000000;34.000000;32.000000;33.000000;32.000000;33.000000
19634;163.000000;166.000000;3.500000;91.779999;34.000000;34.000000;33.000000;34.000000;32.000000;33.000000;32.000000;33.000000
19734;163.000000;166.000000;3.500000;91.599998;33.000000;33.000000;33.000000;34.000000;32.000000;33.000000;32.000000;33.000000
19835;164.000000;164.000000;3.500000;91.720001;33.000000;33.000000;33.000000;34.000000;33.000000;32.000000;33.000000;33.000000
19932;165.000000;164.000000;3.500000;91.660004;34.000000;34.000000;33.000000;33.000000;33.000000;32.000000;33.000000;33.000000
20035;164.000000;164.000000;3.500000;91.779999;34.000000;34.000000;34.000000;34.000000;32.000000;32.000000;32.000000;32.000000
20132;163.000000;162.000000;3.250000;91.660004;33.000000;33.000000;34.000000;33.000000;32.000000;32.000000;32.000000;32.000000
20235;163.000000;162.000000;3.250000;91.720001;33.000000;34.000000;33.000000;33.000000;31.000000;32.000000;31.000000;31.000000
20332;160.000000;161.000000;3.500000;91.720001;33.000000;34.000000;33.000000;33.000000;31.000000;32.000000;31.000000;31.000000
20430;159.000000;159.000000;3.500000;91.660004;32.000000;32.000000;33.000000;33.000000;31.000000;31.000000;31.000000;31.000000
20530;162.000000;160.000000;3.250000;91.660004;33.000000;33.000000;33.000000;33.000000;32.000000;31.000000;32.000000;31.000000
20630;162.000000;162.000000;3.250000;91.720001;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;32.000000;32.000000
20730;166.000000;164.000000;3.250000;91.720001;34.000000;33.000000;33.000000;33.000000;33.000000;32.000000;33.000000;33.000000
20830;166.000000;165.000000;3.250000;91.720001;34.000000;33.000000;34.000000;34.000000;33.000000;32.000000;33.000000;33.000000
20931;166.000000;166.000000;3.250000;91.720001;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
21031;166.000000;166.000000;3.250000;91.720001;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
21132;166.000000;164.000000;3.250000;91.779999;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
21236;162.000000;162.000000;3.250000;91.779999;34.000000;34.000000;33.000000;33.000000;32.000000;32.000000;32.000000;32.000000
21334;162.000000;162.000000;3.250000;91.720001;33.000000;33.000000;33.000000;33.000000;32.000000;32.000000;32.000000;32.000000
21434;165.000000;164.000000;3.500000;91.779999;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;32.000000;32.000000
21530;165.000000;164.000000;3.500000;91.260002;34.000000;34.000000;34.000000;33.000000;33.000000;0.000000;0.000000;0.000000
21635;165.000000;164.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;32.000000;32.000000;32.000000
21733;166.000000;166.000000;3.500000;91.779999;35.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
21836;167.000000;166.000000;3.500000;91.720001;35.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
21937;165.000000;164.000000;3.250000;91.660004;34.000000;33.000000;34.000000;33.000000;32.000000;33.000000;33.000000;33.000000
22033;165.000000;165.000000;3.250000;91.720001;34.000000;33.000000;34.000000;34.000000;32.000000;33.000000;33.000000;33.000000
22134;165.000000;166.000000;3.500000;91.660004;34.000000;34.000000;34.000000;34.000000;32.000000;33.000000;33.000000;33.000000
22233;167.000000;166.000000;3.500000;91.720001;34.000000;35.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
22332;167.000000;168.000000;3.250000;91.779999;34.000000;35.000000;35.000000;35.000000;33.000000;33.000000;33.000000;33.000000
22436;167.000000;168.000000;3.250000;91.879997;35.000000;35.000000;34.000000;35.000000;33.000000;33.000000;33.000000;33.000000
22537;170.000000;166.000000;3.500000;91.599998;35.000000;34.000000;35.000000;34.000000;34.000000;33.000000;34.000000;33.000000
22637;170.000000;166.000000;3.500000;91.599998;35.000000;34.000000;35.000000;34.000000;33.000000;33.000000;33.000000;33.000000
22733;168.000000;166.000000;3.500000;91.820007;35.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
22835;167.000000;164.000000;3.500000;91.599998;35.000000;34.000000;34.000000;34.000000;33.000000;32.000000;33.000000;32.000000
22936;171.000000;168.000000;3.500000;91.540001;35.000000;35.000000;36.000000;35.000000;34.000000;33.000000;34.000000;33.000000
23034;169.000000;169.000000;3.500000;91.779999;35.000000;35.000000;35.000000;35.000000;34.000000;34.000000;33.000000;33.000000
23134;169.000000;170.000000;3.500000;91.660004;35.000000;35.000000;34.000000;35.000000;34.000000;34.000000;34.000000;34.000000
23234;170.000000;169.000000;3.500000;91.720001;35.000000;35.000000;35.000000;34.000000;34.000000;34.000000;34.000000;34.000000
23334;170.000000;167.000000;3.500000;91.720001;35.000000;35.000000;35.000000;34.000000;34.000000;34.000000;34.000000;34.000000
23433;166.000000;166.000000;3.500000;91.599998;34.000000;34.000000;34.000000;34.000000;33.000000;33.000000;33.000000;33.000000
