ESP Time;Durchschnitt_L;Durchschnitt_R;Geschwindigkeit;Deichsel_Angle;Durchschnitt_L_SE;Durchschnitt_R_SE;Durchschnitt_L_SE2;Durchschnitt_R_SE2;Durchschnitt_L_Be_SE;Durchschnitt_R_Be_SE;Durchschnitt_L_Be_SE2;Durchschnitt_R_Be_SE2
120023;54.000000;43.000000;1.666667;119.919998;19.000000;14.000000;0.000000;0.000000;19.000000;13.000000;0.000000;0.000000
120123;53.000000;41.000000;1.666667;120.100006;19.000000;13.000000;0.000000;0.000000;19.000000;13.000000;0.000000;0.000000
120223;54.000000;42.000000;1.666667;120.199997;20.000000;14.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
120323;55.000000;42.000000;1.666667;120.220001;18.000000;13.000000;0.000000;0.000000;19.000000;13.000000;0.000000;0.000000
120424;53.000000;42.000000;1.666667;120.380005;18.000000;13.000000;0.000000;0.000000;19.000000;13.000000;0.000000;0.000000
120523;54.000000;42.000000;1.666667;120.320000;20.000000;13.000000;0.000000;0.000000;18.000000;13.000000;0.000000;0.000000
120623;53.000000;43.000000;1.666667;120.599998;19.000000;14.000000;0.000000;0.000000;18.000000;13.000000;0.000000;0.000000
120723;54.000000;42.000000;1.666667;120.779999;20.000000;13.000000;0.000000;0.000000;18.000000;13.000000;0.000000;0.000000
120823;55.000000;41.000000;1.666667;120.840004;20.000000;13.000000;0.000000;0.000000;19.000000;12.000000;0.000000;0.000000
120923;52.000000;41.000000;1.666667;120.900002;18.000000;13.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121023;52.000000;41.000000;1.666667;121.000000;18.000000;13.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121123;53.000000;40.000000;1.666667;121.000000;19.000000;12.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121223;51.000000;40.000000;1.666667;121.120003;18.000000;12.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
121323;51.000000;40.000000;1.666667;121.300003;18.000000;12.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
121423;52.000000;40.000000;1.666667;121.399994;18.000000;12.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121523;53.000000;40.000000;1.666667;121.459999;19.000000;12.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121623;53.000000;40.000000;1.458333;121.520004;19.000000;12.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
121723;51.000000;39.000000;1.458333;121.639999;18.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
121823;51.000000;39.000000;1.458333;121.639999;18.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
121924;51.000000;39.000000;1.458333;121.699997;18.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
122023;51.000000;39.000000;1.458333;121.799995;18.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
122123;50.000000;39.000000;1.458333;121.800003;17.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
122223;52.000000;38.000000;1.458333;121.860001;18.000000;11.000000;0.000000;0.000000;18.000000;11.000000;0.000000;0.000000
122323;51.000000;38.000000;1.458333;121.979996;18.000000;11.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
122423;50.000000;37.000000;1.666667;122.199997;18.000000;11.000000;0.000000;0.000000;17.000000;10.000000;0.000000;0.000000
122523;50.000000;37.000000;1.666667;122.199997;17.000000;11.000000;0.000000;0.000000;17.000000;10.000000;0.000000;0.000000
122623;51.000000;37.000000;1.458333;122.319992;18.000000;11.000000;0.000000;0.000000;17.000000;10.000000;0.000000;0.000000
122723;49.000000;39.000000;1.458333;122.199997;17.000000;12.000000;0.000000;0.000000;16.000000;11.000000;0.000000;0.000000
122823;50.000000;37.000000;1.458333;122.319992;17.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
122923;50.000000;38.000000;1.458333;122.540001;18.000000;11.000000;0.000000;0.000000;16.000000;11.000000;0.000000;0.000000
123023;50.000000;36.000000;1.458333;122.540001;18.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123123;49.000000;36.000000;1.458333;122.720001;17.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123223;49.000000;36.000000;1.250000;122.699997;17.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123323;49.000000;36.000000;1.250000;122.660004;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123423;48.000000;36.000000;1.458333;122.660004;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123523;48.000000;37.000000;1.458333;122.699997;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123623;48.000000;35.000000;1.458333;122.880005;16.000000;10.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
123723;48.000000;35.000000;1.458333;122.940002;16.000000;10.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
123823;48.000000;37.000000;1.250000;122.820000;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
123923;48.000000;37.000000;1.250000;122.940002;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
124023;48.000000;36.000000;1.458333;122.940002;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
124123;49.000000;36.000000;1.458333;123.000000;17.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
124223;49.000000;35.000000;1.458333;123.059998;17.000000;10.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
124323;48.000000;34.000000;1.458333;123.120003;17.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
124423;48.000000;34.000000;1.250000;123.000000;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
124523;48.000000;34.000000;1.250000;123.160004;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
124623;47.000000;35.000000;1.458333;123.220001;15.000000;10.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
124723;46.000000;35.000000;1.458333;123.339996;15.000000;9.000000;0.000000;0.000000;15.000000;10.000000;0.000000;0.000000
124823;46.000000;33.000000;1.250000;123.160004;16.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
124923;46.000000;35.000000;1.250000;123.279999;16.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
125023;46.000000;35.000000;1.250000;123.279999;16.000000;10.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
125123;46.000000;34.000000;1.250000;123.179993;16.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
125223;45.000000;33.000000;1.250000;123.279999;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
125323;45.000000;34.000000;1.250000;123.239998;15.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
125423;45.000000;33.000000;1.250000;123.179993;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
125523;45.000000;32.000000;1.250000;123.179993;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
125623;45.000000;32.000000;1.250000;123.120003;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
125723;47.000000;33.000000;1.250000;123.220001;16.000000;9.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
125823;48.000000;33.000000;1.250000;123.100006;16.000000;9.000000;0.000000;0.000000;16.000000;8.000000;0.000000;0.000000
125923;48.000000;34.000000;1.250000;123.220001;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
126023;48.000000;34.000000;1.458333;123.120003;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
126123;47.000000;35.000000;1.458333;123.120003;15.000000;10.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
126223;46.000000;34.000000;1.250000;123.179993;15.000000;9.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
126323;45.000000;34.000000;1.250000;123.160004;15.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
126423;45.000000;33.000000;1.458333;123.239998;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
126523;45.000000;33.000000;1.458333;123.059998;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
126623;47.000000;32.000000;1.250000;123.060005;16.000000;8.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
126723;47.000000;33.000000;1.250000;123.000000;16.000000;9.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
126823;48.000000;34.000000;1.250000;123.060005;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
126923;48.000000;34.000000;1.250000;122.880005;16.000000;9.000000;0.000000;0.000000;16.000000;9.000000;0.000000;0.000000
127023;47.000000;34.000000;1.250000;122.940002;16.000000;9.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
127123;46.000000;34.000000;1.250000;122.880005;16.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
127223;45.000000;32.000000;1.250000;122.699997;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127323;44.000000;32.000000;1.250000;122.699997;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127423;44.000000;32.000000;1.250000;122.660004;14.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127523;44.000000;33.000000;1.250000;122.479996;14.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127623;44.000000;33.000000;1.250000;122.479996;14.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127723;45.000000;33.000000;1.250000;122.419998;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127823;46.000000;33.000000;1.250000;122.379997;16.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
127923;46.000000;33.000000;1.250000;122.320000;16.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128023;47.000000;32.000000;1.250000;122.259995;16.000000;8.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
128123;46.000000;32.000000;1.250000;122.139999;15.000000;8.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
128223;45.000000;32.000000;1.250000;121.979996;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128323;44.000000;32.000000;1.250000;121.919998;14.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128423;44.000000;32.000000;1.250000;121.739998;14.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128523;44.000000;32.000000;1.250000;121.580002;14.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128623;45.000000;33.000000;1.250000;121.520004;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128723;44.000000;33.000000;1.250000;121.399994;14.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128823;45.000000;33.000000;1.250000;121.220001;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
128923;45.000000;33.000000;1.250000;121.240005;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
129023;46.000000;33.000000;1.250000;120.959999;15.000000;9.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
129123;45.000000;32.000000;1.250000;120.880005;14.000000;8.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
129223;46.000000;32.000000;1.250000;120.599998;15.000000;8.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
129323;45.000000;32.000000;1.250000;120.500000;15.000000;8.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
129423;45.000000;32.000000;1.250000;120.379997;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
129523;44.000000;33.000000;1.250000;120.099998;15.000000;9.000000;0.000000;0.000000;13.000000;8.000000;0.000000;0.000000
129623;45.000000;34.000000;1.250000;120.099998;15.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
129723;45.000000;34.000000;1.250000;119.760002;15.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
129823;44.000000;34.000000;1.250000;119.760002;14.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
129923;44.000000;33.000000;1.250000;119.419998;14.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
130023;45.000000;33.000000;1.250000;119.199997;14.000000;8.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
130123;45.000000;33.000000;1.250000;118.959991;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
130223;46.000000;33.000000;1.250000;118.899994;15.000000;9.000000;0.000000;0.000000;15.000000;8.000000;0.000000;0.000000
130323;46.000000;33.000000;1.250000;118.799995;15.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
130423;46.000000;33.000000;1.250000;118.440002;16.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
130523;46.000000;34.000000;1.250000;118.160004;16.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
130623;46.000000;34.000000;1.250000;117.979996;15.000000;9.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
130723;44.000000;34.000000;1.250000;117.599998;14.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
130823;44.000000;34.000000;1.250000;117.360001;14.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
130923;44.000000;33.000000;1.250000;117.139999;14.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
131023;44.000000;33.000000;1.250000;116.980011;14.000000;9.000000;0.000000;0.000000;14.000000;8.000000;0.000000;0.000000
131123;45.000000;34.000000;1.250000;116.620003;15.000000;9.000000;0.000000;0.000000;14.000000;9.000000;0.000000;0.000000
131223;47.000000;34.000000;1.250000;116.279999;16.000000;9.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
131323;48.000000;36.000000;1.250000;116.000000;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
131423;48.000000;36.000000;1.250000;115.720001;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
131523;48.000000;35.000000;1.250000;115.439995;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
131623;47.000000;35.000000;1.250000;115.139999;16.000000;10.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
131723;47.000000;36.000000;1.250000;115.019997;16.000000;10.000000;0.000000;0.000000;15.000000;10.000000;0.000000;0.000000
131823;47.000000;35.000000;1.250000;114.580002;16.000000;10.000000;0.000000;0.000000;15.000000;9.000000;0.000000;0.000000
131923;46.000000;36.000000;1.250000;114.240005;16.000000;10.000000;0.000000;0.000000;14.000000;10.000000;0.000000;0.000000
132023;47.000000;36.000000;1.250000;113.900002;16.000000;10.000000;0.000000;0.000000;14.000000;10.000000;0.000000;0.000000
132124;47.000000;36.000000;1.250000;113.660004;16.000000;10.000000;0.000000;0.000000;15.000000;10.000000;0.000000;0.000000
132223;47.000000;37.000000;1.458333;113.160004;16.000000;11.000000;0.000000;0.000000;15.000000;10.000000;0.000000;0.000000
132323;47.000000;36.000000;1.458333;112.800003;16.000000;10.000000;0.000000;0.000000;15.000000;10.000000;0.000000;0.000000
132423;48.000000;37.000000;1.250000;112.539993;16.000000;10.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
132523;48.000000;37.000000;1.250000;112.300003;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
132623;48.000000;37.000000;1.458333;111.739998;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
132723;48.000000;37.000000;1.458333;111.279999;16.000000;11.000000;0.000000;0.000000;16.000000;10.000000;0.000000;0.000000
132823;48.000000;39.000000;1.250000;110.880005;16.000000;12.000000;0.000000;0.000000;16.000000;11.000000;0.000000;0.000000
132923;49.000000;39.000000;1.250000;110.479996;16.000000;12.000000;0.000000;0.000000;16.000000;11.000000;0.000000;0.000000
133023;49.000000;39.000000;1.250000;110.019997;17.000000;11.000000;0.000000;0.000000;16.000000;12.000000;0.000000;0.000000
133123;49.000000;38.000000;1.250000;109.520004;17.000000;11.000000;0.000000;0.000000;16.000000;11.000000;0.000000;0.000000
133223;50.000000;38.000000;1.458333;109.279999;18.000000;11.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
133323;51.000000;39.000000;1.458333;108.839996;18.000000;11.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
133423;51.000000;39.000000;1.458333;108.220001;18.000000;12.000000;0.000000;0.000000;17.000000;11.000000;0.000000;0.000000
133523;52.000000;41.000000;1.458333;107.860001;18.000000;13.000000;0.000000;0.000000;18.000000;12.000000;0.000000;0.000000
133623;53.000000;42.000000;1.666667;107.480003;19.000000;13.000000;0.000000;0.000000;18.000000;13.000000;0.000000;0.000000
133723;51.000000;42.000000;1.666667;107.059998;18.000000;13.000000;0.000000;0.000000;17.000000;13.000000;0.000000;0.000000
133823;51.000000;42.000000;1.458333;106.680000;18.000000;13.000000;0.000000;0.000000;17.000000;13.000000;0.000000;0.000000
133923;51.000000;41.000000;1.458333;106.279999;17.000000;13.000000;0.000000;0.000000;17.000000;13.000000;0.000000;0.000000
134023;50.000000;41.000000;1.458333;106.000000;17.000000;13.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
134123;50.000000;43.000000;1.458333;105.419998;17.000000;14.000000;0.000000;0.000000;17.000000;13.000000;0.000000;0.000000
134223;50.000000;41.000000;1.458333;104.899994;17.000000;13.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
134323;51.000000;41.000000;1.458333;104.779999;18.000000;13.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
134423;50.000000;41.000000;1.458333;104.400002;18.000000;13.000000;0.000000;0.000000;16.000000;12.000000;0.000000;0.000000
134523;50.000000;41.000000;1.458333;103.879997;18.000000;13.000000;0.000000;0.000000;16.000000;12.000000;0.000000;0.000000
134623;50.000000;41.000000;1.458333;103.320007;17.000000;13.000000;0.000000;0.000000;17.000000;12.000000;0.000000;0.000000
134723;51.000000;44.000000;1.458333;102.919998;18.000000;14.000000;0.000000;0.000000;17.000000;14.000000;0.000000;0.000000
134823;52.000000;44.000000;1.458333;102.639999;18.000000;14.000000;0.000000;0.000000;18.000000;14.000000;0.000000;0.000000
134923;53.000000;45.000000;1.458333;101.899994;18.000000;14.000000;0.000000;0.000000;19.000000;15.000000;0.000000;0.000000
135023;56.000000;48.000000;1.458333;101.439995;20.000000;16.000000;0.000000;0.000000;20.000000;16.000000;0.000000;0.000000
135123;59.000000;48.000000;1.458333;101.100006;22.000000;16.000000;0.000000;0.000000;20.000000;16.000000;0.000000;0.000000
135223;59.000000;50.000000;1.666667;100.520004;22.000000;18.000000;0.000000;0.000000;21.000000;16.000000;0.000000;0.000000
135323;60.000000;53.000000;1.666667;100.080002;23.000000;19.000000;0.000000;0.000000;21.000000;18.000000;0.000000;0.000000
135423;61.000000;52.000000;1.875000;99.559998;22.000000;19.000000;0.000000;0.000000;22.000000;18.000000;0.000000;0.000000
135524;59.000000;52.000000;1.875000;99.440002;22.000000;18.000000;0.000000;0.000000;21.000000;18.000000;0.000000;0.000000
135623;60.000000;53.000000;1.875000;98.940002;22.000000;19.000000;0.000000;0.000000;22.000000;18.000000;0.000000;0.000000
135723;61.000000;53.000000;1.875000;98.360001;23.000000;19.000000;0.000000;0.000000;22.000000;18.000000;0.000000;0.000000
135823;61.000000;53.000000;2.083333;98.020004;23.000000;19.000000;0.000000;0.000000;22.000000;18.000000;0.000000;0.000000
135925;62.000000;55.000000;2.083333;97.519997;24.000000;20.000000;0.000000;0.000000;22.000000;19.000000;0.000000;0.000000
136023;63.000000;55.000000;1.875000;97.059998;24.000000;20.000000;0.000000;0.000000;23.000000;19.000000;0.000000;0.000000
136123;61.000000;56.000000;1.875000;96.660004;23.000000;20.000000;0.000000;0.000000;22.000000;20.000000;0.000000;0.000000
136223;61.000000;56.000000;1.875000;96.260002;23.000000;20.000000;0.000000;0.000000;22.000000;19.000000;0.000000;0.000000
136323;60.000000;55.000000;1.875000;95.860001;22.000000;20.000000;0.000000;0.000000;22.000000;19.000000;0.000000;0.000000
136423;60.000000;55.000000;1.875000;95.580002;22.000000;20.000000;0.000000;0.000000;22.000000;19.000000;0.000000;0.000000
136523;58.000000;53.000000;1.875000;95.119995;22.000000;19.000000;0.000000;0.000000;20.000000;18.000000;0.000000;0.000000
136623;59.000000;54.000000;1.666667;94.739998;22.000000;20.000000;0.000000;0.000000;21.000000;18.000000;0.000000;0.000000
136723;58.000000;55.000000;1.666667;94.260002;21.000000;20.000000;0.000000;0.000000;21.000000;19.000000;0.000000;0.000000
136823;59.000000;55.000000;1.875000;93.940002;22.000000;20.000000;0.000000;0.000000;20.000000;19.000000;0.000000;0.000000
136923;58.000000;55.000000;1.875000;93.699997;22.000000;20.000000;0.000000;0.000000;20.000000;19.000000;0.000000;0.000000
137023;60.000000;58.000000;1.875000;93.360001;22.000000;21.000000;0.000000;0.000000;22.000000;21.000000;0.000000;0.000000
137123;61.000000;58.000000;1.875000;92.720001;23.000000;21.000000;0.000000;0.000000;22.000000;21.000000;0.000000;0.000000
137223;62.000000;58.000000;1.875000;92.400002;24.000000;21.000000;0.000000;0.000000;22.000000;21.000000;0.000000;0.000000
137323;63.000000;58.000000;1.875000;91.980003;24.000000;21.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
137423;63.000000;58.000000;2.083333;91.539993;24.000000;21.000000;0.000000;0.000000;23.000000;20.000000;0.000000;0.000000
137523;63.000000;58.000000;2.083333;91.300003;24.000000;22.000000;0.000000;0.000000;23.000000;20.000000;0.000000;0.000000
137623;62.000000;57.000000;1.875000;90.800003;24.000000;21.000000;0.000000;0.000000;22.000000;20.000000;0.000000;0.000000
137723;63.000000;59.000000;1.875000;90.360001;24.000000;22.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
137823;63.000000;59.000000;1.875000;90.119995;24.000000;22.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
137923;63.000000;59.000000;1.875000;89.760002;24.000000;22.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
138023;64.000000;59.000000;2.083333;89.320000;24.000000;22.000000;0.000000;0.000000;24.000000;21.000000;0.000000;0.000000
138123;64.000000;60.000000;2.083333;88.919998;24.000000;23.000000;0.000000;0.000000;24.000000;21.000000;0.000000;0.000000
138223;64.000000;59.000000;1.875000;88.820000;24.000000;22.000000;0.000000;0.000000;24.000000;21.000000;0.000000;0.000000
138323;62.000000;60.000000;1.875000;88.339996;23.000000;23.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
138423;61.000000;60.000000;2.083333;87.960007;23.000000;22.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
138523;61.000000;60.000000;2.083333;87.720001;23.000000;22.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
138623;61.000000;59.000000;2.083333;87.400002;23.000000;22.000000;0.000000;0.000000;22.000000;21.000000;0.000000;0.000000
138723;61.000000;61.000000;2.083333;86.980003;23.000000;23.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
138823;62.000000;60.000000;1.875000;86.600006;24.000000;22.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
138923;63.000000;59.000000;1.875000;86.240005;24.000000;22.000000;0.000000;0.000000;23.000000;21.000000;0.000000;0.000000
139023;62.000000;61.000000;2.083333;86.040001;24.000000;23.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
139123;61.000000;60.000000;2.083333;85.620003;23.000000;22.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
139223;61.000000;60.000000;1.875000;85.299995;23.000000;22.000000;0.000000;0.000000;23.000000;22.000000;0.000000;0.000000
139323;62.000000;61.000000;1.875000;85.000000;23.000000;22.000000;0.000000;0.000000;23.000000;22.000000;0.000000;0.000000
139423;62.000000;61.000000;1.875000;84.660004;23.000000;23.000000;0.000000;0.000000;23.000000;22.000000;0.000000;0.000000
139523;62.000000;61.000000;1.875000;84.320000;23.000000;23.000000;0.000000;0.000000;23.000000;22.000000;0.000000;0.000000
139623;63.000000;63.000000;2.083333;84.020004;24.000000;24.000000;0.000000;0.000000;23.000000;23.000000;0.000000;0.000000
139723;62.000000;62.000000;2.083333;83.580002;24.000000;24.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
139823;62.000000;63.000000;1.875000;83.339996;24.000000;24.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
139923;62.000000;62.000000;1.875000;82.820000;24.000000;24.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
140023;63.000000;62.000000;1.875000;83.020004;24.000000;23.000000;0.000000;0.000000;23.000000;23.000000;0.000000;0.000000
140123;63.000000;63.000000;1.875000;82.000000;24.000000;24.000000;0.000000;0.000000;23.000000;23.000000;0.000000;0.000000
140223;63.000000;62.000000;2.083333;82.100006;24.000000;23.000000;0.000000;0.000000;23.000000;23.000000;0.000000;0.000000
140323;61.000000;62.000000;2.083333;82.040001;23.000000;23.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
140423;61.000000;62.000000;1.875000;81.580002;23.000000;23.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
140523;61.000000;62.000000;1.875000;81.179993;23.000000;24.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
140623;61.000000;61.000000;1.875000;80.919998;23.000000;23.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
140723;60.000000;63.000000;1.875000;80.779999;22.000000;24.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
140823;61.000000;62.000000;2.083333;80.379997;23.000000;24.000000;0.000000;0.000000;22.000000;22.000000;0.000000;0.000000
140923;61.000000;63.000000;2.083333;80.220001;23.000000;24.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
141023;59.000000;63.000000;1.875000;79.940002;22.000000;24.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
141123;59.000000;63.000000;1.875000;79.599998;22.000000;24.000000;0.000000;0.000000;21.000000;23.000000;0.000000;0.000000
141223;59.000000;62.000000;1.875000;79.139999;22.000000;24.000000;0.000000;0.000000;21.000000;22.000000;0.000000;0.000000
141323;60.000000;62.000000;1.875000;79.020004;22.000000;23.000000;0.000000;0.000000;22.000000;23.000000;0.000000;0.000000
141423;59.000000;61.000000;1.875000;78.680000;22.000000;23.000000;0.000000;0.000000;21.000000;22.000000;0.000000;0.000000
141523;59.000000;61.000000;1.875000;78.459999;22.000000;23.000000;0.000000;0.000000;21.000000;22.000000;0.000000;0.000000
141623;58.000000;61.000000;1.666667;78.279999;21.000000;23.000000;0.000000;0.000000;21.000000;22.000000;0.000000;0.000000
141723;58.000000;60.000000;1.666667;77.880005;22.000000;22.000000;0.000000;0.000000;20.000000;22.000000;0.000000;0.000000
141823;57.000000;61.000000;1.875000;77.600006;21.000000;23.000000;0.000000;0.000000;20.000000;22.000000;0.000000;0.000000
